
[Expand/Collapse all sections]Expand all

Change of circumstances content

  -------------- ------------------------------------------------------------------------------------------------------------------------------------------------------------
  File Name      Title
  102-11000000   Commencing or returning to self-employment (CLK)
  102-11010000   Ceasing or downturn in business
  102-11090000   ABSTUDY student or Australian Apprentice going overseas
  102-11110020   Austudy customer going overseas
  102-11200000   Parenting Payment Partnered (PPP) customer and/or child going overseas
  102-11210000   Parenting Payment Single (PPS) customer and/or child going overseas
  102-11220000   Partner Allowance (PA) customer going overseas
  102-11280000   Youth Allowance (YA) customer going overseas
  102-12000000   Admission process for incarcerated customers
  102-12010000   Leave of absence from prison
  102-13000000   Centrelink Customer Reference Numbers (CRN)
  102-13010000   Centrelink customer requests a new Customer Reference Number (CRN)
  102-13020000   Types of Centrelink records
  102-13020010   Centrelink customer has multiple Customer Reference Numbers (CRN)
  102-13020020   Actioning multiple Centrelink Customer Reference Numbers (CRNs)
  102-13020030   Deletion or end date of intertwined Centrelink child to parent (CHI/PAR) links
  102-13030000   Centrelink Multiple Match List (MML) screen
  102-13030030   Deleting or undeleting a Centrelink Customer Reference Number (CRN)
  102-13030050   Deletion of Centrelink Child to Parent (CHI/PAR) links
  102-13030070   Identifying a customer's primary Centrelink Customer Reference Number (CRN)
  102-13030080   Same Centrelink customer assessment
  102-13030090   Centrelink Restricted Update Record
  102-13030100   Centrelink intertwined records processing
  102-13030110   End date of Centrelink Child to Parent (CHI/PAR) links
  102-13030120   Multiple Centrelink child CRN checks and cleansing
  102-13040000   Data Quality Unit (DQU) CLI/MLC process for multiples
  102-13050000   Intertwined Centrelink records
  102-13060000   Centrelink spurious records
  102-15010000   Repayment of Student Financial Supplement Scheme (SFSS) loans
  102-15010010   Repayment of Financial Supplement loan (FSL) prior to transfer to the Australian Taxation Office (ATO)
  102-15010020   Repayment of Financial Supplement loan (FSL) after transfer to the Australian Taxation Office (ATO)
  102-15010030   Dealing with disputed Financial Supplement Loan (FSL) repayments
  102-15010040   Excess repayment of Financial Supplement Loan (FSL)
  102-15010050   Effect of bankruptcy on Financial Supplement Loan (FSL) prior to transfer to the Australian Taxation Office (ATO)
  102-15010060   Effect of bankruptcy on Financial Supplement Loan (FSL) after transfer to the Australian Taxation Office (ATO)
  102-15010070   Reissuing annual Financial Supplement Loan (FSL) statements
  102-15010080   Accessing details of Financial Supplement Loans (FSLs)
  102-15010100   Effect of death of customer on Financial Supplement loan (FSL) after transfer to the Australian Taxation Office (ATO)
  102-16000000   Incarcerated Customer Services
  102-17010000   Mutual obligation requirements for principal carers
  102-17010010   Voluntary participation for the principal carer of a dependent child
  102-17010040   Challenges faced by parents
  102-17010050   Changes in circumstances and the effect on participation for the principal carer of a dependent child
  102-17010060   Transfers to Parenting Payment (PP) and effect on participation
  102-17010070   Transfers from Parenting Payment (PP) and effect on participation
  102-17091400   Actioning a Data Quality Unit (DQU) request on a multiple or intertwined Centrelink Customer Reference Number (CRN)
  102-20012318   Confirming a partnered relationship
  -------------- ------------------------------------------------------------------------------------------------------------------------------------------------------------

                                   

-   Services Australia ABN 90 794 605 008 
